,Jurusan Sekolah,Jenis Sekolah,Jurusan Diterima,PTN Diterima,Rata-rata Matematika,Rata-rata Inggris,Rata-rata Indonesia,Rata-rata Fisika,Rata-rata Kimia,Rata-rata Biologi,Rata-rata Ekonomi,Rata-rata Geografi,Rata-rata Sosiologi,Rata-rata Sejarah
517,IPA,SMA,Teknik Kimia,ITB,80.0,81.0,84.0,82.0,80.0,85.0,88.0,85.85892857142858,89.8989898989899,88.26190476190477
518,IPA,SMA,Fitb,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
519,IPA,SMA,Fttm ,ITB,94.0,91.0,91.0,93.0,92.0,92.0,93.0,85.85892857142858,89.8989898989899,88.26190476190477
520,IPA,SMA,Fitb,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
521,IPA,SMA,Fmipa,ITB,89.0,90.0,89.0,91.0,94.0,92.0,89.95045454545456,84.71535714285714,85.13939393939394,90.0
522,IPA,SMA,Fakultas Teknologi Industri,ITB,91.0,98.0,87.0,89.0,91.0,94.0,87.91742424242425,85.85892857142858,89.8989898989899,93.0
523,IPA,SMA,Fmipa,ITB,92.0,87.0,86.0,91.0,93.0,87.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
524,IPA,SMA,Ftsl,ITB,98.0,95.0,82.0,95.0,98.0,93.0,87.91742424242425,85.85892857142858,89.8989898989899,94.0
525,IPA,SMA,Ftmd,ITB,93.0,86.0,79.0,94.0,89.0,84.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
526,IPA,SMA,Fmipa,ITB,90.0,85.0,81.0,83.0,86.0,83.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
527,IPA,SMA,Ftsl,ITB,90.0,88.0,86.0,92.0,93.0,89.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
528,IPA,SMA,Fitb,ITB,87.0,90.0,84.0,88.74712643678161,86.0,73.3,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
529,IPA,SMA,Ftsl Ganesha,ITB,90.0,90.0,89.0,91.0,93.0,90.0,86.95045454545456,85.85892857142858,89.8989898989899,93.0
530,IPA,SMA,Fitb,ITB,89.0,90.0,90.0,87.0,89.0,91.0,87.91742424242425,91.0,89.8989898989899,91.0
531,IPA,SMA,Fitb,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
532,IPA,SMA,Ftsl,ITB,86.0,85.0,87.0,88.0,87.0,83.0,88.0,85.85892857142858,89.8989898989899,85.0
533,IPA,SMA,Fti,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
534,IPA,SMA,Ftsl,ITB,92.0,93.0,85.0,88.0,89.0,88.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
535,IPA,SMA,Ftsl,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
536,IPA,SMA,Stei,ITB,91.0,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
537,IPA,SMA,Fmipa,ITB,97.0,91.0,91.0,97.0,95.0,94.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
538,IPA,SMA,Teknik Kimia,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
539,IPA,SMA,Teknik Sistem Perkapalan (Double Degree),ITS,81.0,86.0,88.0,85.0,87.0,90.0,84.0,84.79999999999998,84.66666666666666,82.0
540,IPA,SMA,Statistika,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
541,IPA,SMA,Teknik Fisika,ITS,90.0,93.0,94.0,94.0,89.0,89.0,93.0,84.33333333333333,84.66666666666666,88.0
542,IPA,SMA,Teknik Mesin,ITS,89.0,84.0,85.0,92.0,83.0,91.0,84.0,84.33333333333333,84.66666666666666,84.08666666666667
543,IPA,SMA,Teknik Perkapalan,ITS,92.0,82.0,79.0,87.0,84.0,77.0,87.0,84.33333333333333,82.0,78.0
544,IPA,SMA,Kimia,ITS,96.0,91.0,84.0,85.0,88.0,93.0,93.0,84.33333333333333,84.66666666666666,84.08666666666667
545,IPA,SMA,Kimia,ITS,90.0,87.0,88.0,89.0,90.0,86.0,83.0,84.79999999999998,84.66666666666666,88.0
546,IPA,SMA,Teknik Sistem Perkapalan,ITS,93.0,86.0,83.0,93.0,93.0,93.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
547,IPA,SMA,Teknik Mesin,ITS,91.0,90.0,80.0,89.0,93.0,90.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
548,IPA,SMA,Desain Interior,ITS,90.0,91.0,90.0,88.0,92.0,91.0,88.0,84.79999999999998,84.66666666666666,88.0
549,IPA,SMA,Teknik Industri,ITS,90.0,83.0,86.0,91.0,81.0,86.0,91.0,84.33333333333333,84.66666666666666,86.0
550,IPA,SMA,Teknik Informatika,ITS,85.0,86.0,88.0,87.0,85.0,86.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
551,IPA,SMA,Teknik Fisika,ITS,80.0,88.0,78.0,86.0,78.0,82.0,87.83974358974359,84.33333333333333,84.66666666666666,78.0
552,IPA,SMA,Arsitektur,ITS,90.0,85.0,86.0,88.0,82.0,82.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
553,IPA,SMA,Manajemen Bisnis,ITS,86.0,84.0,87.0,78.0,79.0,87.0,84.0,85.79999999999998,84.66666666666666,86.0
554,IPA,SMA,Matematika,ITS,86.0,88.0,89.0,90.0,90.0,90.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
555,IPA,SMA,Teknik Kelautan,ITS,91.0,86.0,84.0,97.0,97.0,91.0,83.93589743589743,81.79999999999998,84.66666666666666,81.0
556,IPA,SMA,Biologi,ITS,86.0,86.0,83.0,80.0,81.0,85.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
557,IPA,SMA,Fisika,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
558,IPA,SMA,Teknik Mesin,ITS,94.0,84.0,88.0,86.0,90.0,83.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
559,IPA,SMA,Desain Interior,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
560,IPA,SMA,Teknik Fisika,ITS,83.0,83.0,83.0,90.0,82.0,84.0,87.83974358974359,86.0,84.66666666666666,84.08666666666667
561,IPA,SMA,Teknik Industri,ITS,89.0,83.0,81.0,88.0,83.0,84.0,88.0,84.33333333333333,84.66666666666666,74.3
562,IPA,SMA,Teknik Sistem Perkapalan,ITS,87.0,88.0,93.0,84.0,86.0,91.0,87.83974358974359,84.33333333333333,84.66666666666666,89.0
563,IPA,SMA,Teknik Informatika,ITS,97.0,83.0,88.0,91.0,88.0,85.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
564,IPA,SMA,Teknik Komputer,ITS,84.0,82.0,80.0,84.0,85.0,84.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
565,IPA,SMA,Teknik Elektro,ITS,93.0,89.0,82.0,88.0,91.0,81.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
566,IPA,SMA,Teknik Lingkungan,ITS,82.0,84.0,86.0,83.0,85.0,84.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
567,IPA,SMA,Teknik Komputer,ITS,88.20588235294119,92.0,92.0,91.0,89.0,90.0,94.0,84.33333333333333,84.66666666666666,82.0
568,IPA,SMA,Fisika,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
569,Kimia Industri,SMK,Teknik Mesin,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
570,IPA,SMA,S-1 Teknik Informatika,ITS,93.0,93.0,93.0,93.0,93.0,93.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
571,IPA,SMA,Teknik Informatika,ITS,87.0,91.6347899159664,85.0,86.0,85.0,86.0,86.90384615384616,84.79999999999998,85.99999999999997,87.0
572,IPA,SMA,Teknik Kelautan,ITS,86.0,85.0,82.0,80.0,86.0,82.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
573,IPA,SMA,Teknik Lingkungan,ITS,78.0,90.0,82.0,81.0,88.0,85.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
574,IPA,SMA,Teknik Lingkungan,ITS,91.0,81.0,91.0,83.0,92.0,87.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
575,IPA,SMA,Teknik Industri,ITS,88.20588235294119,86.17394957983194,85.6,87.0657142857143,86.52285714285713,86.06571428571428,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
576,IPA,SMA,Fisika,ITS,90.0,86.0,86.0,90.0,85.0,82.0,85.90384615384616,86.79999999999998,84.0,85.0
577,IPA,SMA,Teknik Industri,ITS,98.0,89.0,91.0,92.0,95.0,89.0,90.0,85.79999999999998,84.66666666666666,89.0
578,IPA,SMA,Teknik Kelautan,ITS,88.0,83.0,88.0,93.0,88.0,88.0,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
579,IPA,SMA,Teknik Industri,ITS,73.0,73.0,73.0,65.3,65.3,65.3,87.83974358974359,84.33333333333333,84.66666666666666,84.08666666666667
580,IPA,SMA,Psikologi ,UGM,88.0,88.0,91.0,86.0,87.0,85.0,89.8378947368421,88.09432189542484,90.36363636363636,83.0
581,IPS,SMA,Hukum,UGM,87.0,94.0,92.0,87.82857142857142,87.62857142857143,88.50252100840336,93.0,94.0,92.0,89.0
582,IPS,SMA,Manajemen,UGM,94.0,96.0,93.0,87.82857142857142,87.62857142857143,88.50252100840336,92.0,91.0,96.0,93.0
583,IPA,SMA,Manajemen,UGM,91.0,90.0,92.0,91.0,91.0,92.0,93.0,88.09432189542484,90.36363636363636,90.0
584,IPA,SMA,Biologi,UGM,82.0,87.0,89.0,84.0,83.0,90.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
585,IPS,SMA,Akuntansi,UGM,89.0,91.0,92.0,87.82857142857142,87.62857142857143,88.50252100840336,90.0,90.0,92.0,92.0
586,IPA,SMA,Teknik Sipil,UGM,88.0,86.10951374207188,89.0,87.0,90.0,89.10050420168068,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
587,IPA,SMA,Teknik Industri Pertanian,UGM,86.0,83.0,91.0,85.0,86.0,88.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
588,IPA,SMA,Teknik Pertanian,UGM,84.0,91.0,88.0,85.0,84.0,86.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
589,IPS,SMA,Manajemen,UGM,90.0,88.0,87.0,87.82857142857142,87.62857142857143,88.50252100840336,88.0,91.0,88.0,89.0
590,IPA,SMA,Biologi,UGM,78.0,85.0,85.0,83.0,84.0,88.0,88.10273684210526,88.09432189542484,90.36363636363636,88.0
591,IPA,SMA,Sosial Ekonomi Pertanian (Agrobisnis),UGM,85.0,87.0,89.0,89.0,86.0,92.0,89.8378947368421,85.0,90.36363636363636,87.0
592,IPA,SMA,Tip,UGM,87.0,94.0,80.0,86.0,87.0,86.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
593,IPA,SMA,Geofisika,UGM,92.0,88.0,92.0,96.0,89.0,87.0,88.10273684210526,88.09432189542484,90.36363636363636,92.0
594,IPA,SMA,Kimia,UGM,82.0,93.0,83.0,86.0,88.0,84.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
595,IPS,SMA,Ilmu Ekonomi,UGM,88.0,84.0,85.0,87.82857142857142,89.0,88.50252100840336,91.0,85.0,89.0,91.0
596,IPS,SMA,Ilmu Ekonomi,UGM,86.0,81.0,86.0,87.82857142857142,87.62857142857143,86.20100840336136,91.0,90.0,88.0,90.0
597,IPA,SMA,Biologi,UGM,86.0,91.0,87.0,85.0,87.0,93.0,87.10273684210526,87.0,90.36363636363636,86.0
598,IPS,SMA,Psikologi,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
599,IPS,SMA,Akuntansi,UGM,90.0,93.0,85.0,87.82857142857142,87.62857142857143,88.50252100840336,90.0,91.0,88.0,88.0
600,IPA,SMA,Geofisika,UGM,92.0,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
601,IPS,SMA,Ilmu Ekonomi,UGM,91.0,82.0,89.0,87.82857142857142,87.62857142857143,88.50252100840336,95.0,91.0,88.0,89.0
602,IPA,SMA,Matematika,UGM,88.49370952821462,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
603,IPA,SMA,Teknik Pertanian,UGM,91.0,88.0,77.3,88.0,87.0,87.0,85.0,88.09432189542484,90.36363636363636,82.0
604,IPA,SMA,Teknik Industri Pertanian,UGM,87.0,82.0,83.0,87.0,88.0,84.0,83.10273684210526,84.05659313725491,85.41818181818182,83.0
605,IPA,SMA,Pendidikan Dokter,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
606,IPS,SMA,Hukum,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
607,IPA,SMA,Biologi,UGM,86.0,89.0,86.0,89.0,85.0,93.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
608,IPA,SMA,Kedokteran Hewan,UGM,91.0,88.0,92.0,88.0,87.0,87.0,87.10273684210526,88.09432189542484,90.36363636363636,92.0
609,IPA,SMA,Ilmu Filsafat,UGM,82.0,88.5475687103594,87.0,83.0,84.0,82.0,82.0,72.3,90.36363636363636,87.0
610,IPA,SMA,Teknologi Informasi,UGM,92.0,90.0,93.0,89.0,89.0,93.0,89.8378947368421,88.09432189542484,90.36363636363636,91.0
611,IPA,SMA,Kehutanan,UGM,85.12342738205366,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
612,IPA,SMA,Teknologi Industri Pertanian,UGM,85.0,85.0,85.0,83.0,85.0,87.0,89.8378947368421,88.09432189542484,90.36363636363636,83.0
613,IPA,SMA,Biologi,UGM ,93.0,87.0,86.0,88.0,82.0,88.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
614,IPS,SMA,Hubungan Internasional,UGM,89.0,88.0,89.0,87.82857142857142,87.62857142857143,88.50252100840336,90.0,89.0,93.0,91.0
615,IPA,SMA,Teknik Geodesi,UGM,83.0,88.0,83.0,88.0,88.0,85.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
616,IPA,SMA,Tphp,UGM,86.0,90.0,91.0,88.0,89.0,90.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
617,IPA,SMA,Akuntansi,UGM,88.0,86.0,94.0,88.0,87.0,87.0,89.0,88.09432189542484,90.36363636363636,89.0
618,IPA,SMA,Teknik Fisika,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
619,IPA,SMA,Teknik Geologi,UGM,86.0,86.0,84.0,92.0,84.0,89.0,89.8378947368421,91.0,90.36363636363636,86.0
620,IPA,SMA,Sosial Ekonomi Pertanian (Agrobisnis),UGM,91.0,89.0,92.0,89.0,89.0,88.0,91.10273684210526,86.01886437908497,90.36363636363636,88.0
621,IPA,SMA,Gizi Kesehatan,UGM,94.0,93.0,96.0,90.0,93.0,93.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
622,IPA,SMA,Ugm,UGM,93.0,89.0,97.0,89.0,94.0,93.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
623,IPS,SMA,Hukum,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
624,IPA,SMA,Geofisika,UGM,90.0,91.0,93.0,88.0,88.0,88.0,89.8378947368421,88.0,90.36363636363636,90.0
625,IPA,SMA,Manajemen,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
626,IPA,SMA,Kedokteran Gigi,UGM,87.0,88.0,89.0,84.0,89.0,86.0,86.0,88.09432189542484,90.36363636363636,89.13010752688172
627,IPA,SMA,Psikologi,UGM,91.0,89.0,92.0,92.0,89.0,92.0,88.0,88.09432189542484,90.36363636363636,89.0
628,IPA,SMA,Ilmu Ekonomi,UGM,88.0,88.0,90.0,81.0,87.0,87.0,89.8378947368421,88.09432189542484,90.36363636363636,93.0
629,IPS,SMA,Ilmu Ekonomi,UGM,93.0,88.0,93.0,87.82857142857142,87.62857142857143,88.50252100840336,93.0,93.0,86.0,88.0
630,IPA,SMA,Teknik Elektro,UGM,96.0,91.0,92.0,94.0,92.0,91.0,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
631,IPA,SMA,Akuntansi,UGM,93.0,88.0,84.0,93.0,89.0,92.0,93.0,88.09432189542484,90.36363636363636,88.65053763440861
632,IPA,SMA,Kedokteran Hewan,UGM,88.61713691026827,88.5475687103594,88.74000000000001,87.82857142857142,87.62857142857143,88.50252100840336,89.8378947368421,88.09432189542484,90.36363636363636,88.65053763440861
633,IPS,SMA,Akuntansi,UGM,97.0,86.0,88.0,90.0,87.62857142857143,88.50252100840336,96.0,87.0,98.0,93.0
634,IPA,SMA,Akuntansi,UGM,91.0,97.0,92.0,90.0,91.0,89.0,90.0,88.09432189542484,90.36363636363636,87.0
635,IPS,SMA,Sastra Jepang,UI,81.0,83.0,86.49876075731497,85.45867269984917,85.232,84.77415384615384,87.0,86.0,86.67413127413127,88.48244207629288
636,IPS,SMA,Sastra Inggris,UI,82.0,85.0,84.0,85.45867269984917,85.232,84.77415384615384,87.0,87.0,85.0,89.0
637,IPS,SMA,Ilmu Administrasi Niaga,UI,88.0,83.0,91.0,85.45867269984917,85.232,84.77415384615384,86.0,88.0,85.0,85.4122103814644
638,IPA,SMA,Kimia,UI,81.0,88.0,86.0,81.0,87.0,84.0,82.0,86.58409090909092,86.37065637065638,82.0
639,IPA,SMA,Geografi,UI,83.0,84.51785714285714,85.49380378657487,85.45867269984917,85.232,84.77415384615384,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
640,IPS,SMA,Psikologi,UI,85.0,81.0,83.0,85.45867269984917,85.232,84.77415384615384,83.0,79.0,86.0,82.0
641,IPA,SMA,Mipa Geologi,UI,78.0,87.0,85.0,86.0,85.0,82.0,85.84202268220189,86.58409090909092,86.37065637065638,79.0
642,IPS,SMA,Ilmu Sejarah,UI,78.0,80.0,84.0,85.45867269984917,85.232,84.77415384615384,85.0,85.0,85.0,95.0
643,IPS,SMA,Kriminologi,UI,77.0,79.0,84.0,79.0,85.232,84.77415384615384,83.0,83.0,81.0,89.0
644,IPA,SMA,Geofisika ,UI,93.0,88.0,88.0,95.0,92.0,91.0,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
645,IPA,SMA,Fisika,UI,93.0,84.0,87.0,89.0,83.0,84.0,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
646,IPA,SMA,Matematika,UI,92.0,86.0,88.0,77.0,84.0,81.0,80.56840453644038,86.58409090909092,86.37065637065638,81.0
647,IPA,SMA,Geologi,UI,85.37790697674419,84.51785714285714,85.49380378657487,85.45867269984917,85.232,84.77415384615384,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
648,IPS,SMA,Sastra Inggris,UI,86.0,85.0,88.0,85.45867269984917,85.232,84.77415384615384,84.0,88.0,87.0,86.0
649,IPA,SMA,Fisika,UI,85.37790697674419,84.51785714285714,85.49380378657487,85.45867269984917,85.232,84.77415384615384,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
650,IPS,SMA,Hubungan Internasional,UI,85.37790697674419,84.51785714285714,85.49380378657487,85.45867269984917,85.232,84.77415384615384,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
651,IPA,SMA,Statistika,UI,88.0,81.0,92.0,90.0,81.0,90.0,86.70521360932113,91.0,86.37065637065638,86.0
652,IPA,SMA,Biologi,UI,86.0,86.0,86.0,84.0,86.0,86.0,85.0,86.58409090909092,86.37065637065638,85.4122103814644
653,IPS,SMA,Manajemen,UI,91.0,91.0,92.0,85.45867269984917,85.232,84.77415384615384,94.0,93.0,94.0,93.0
654,IPA,SMA,Matematika,UI,95.0,94.0,89.0,92.0,92.0,92.0,85.84202268220189,86.58409090909092,86.37065637065638,85.0
655,IPS,SMA,Sastra Indonesia,UI,84.0,82.0,88.0,85.45867269984917,85.232,84.77415384615384,85.0,87.0,87.0,87.0
656,IPS,SMA,Sastra Inggris,UI,82.0,87.0,92.0,85.45867269984917,85.232,84.77415384615384,88.0,91.0,89.0,85.0
657,IPS,SMA,Ilmu Ekonomi,UI,85.37790697674419,84.51785714285714,85.49380378657487,85.45867269984917,85.232,84.77415384615384,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
658,IPS,SMA,Ilmu Hubungan Internasional,UI,78.0,78.0,78.0,85.45867269984917,85.232,84.77415384615384,85.84202268220189,78.0,78.0,78.0
659,IPS,SMA,Ilmu Hukum,UI,85.37790697674419,84.51785714285714,85.49380378657487,85.45867269984917,85.232,84.77415384615384,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
660,IPA,SMA,Statistika,UI,88.0,83.0,84.0,82.0,82.0,82.0,81.0,86.58409090909092,86.37065637065638,87.0
661,IPA,SMA,Teknik Kimia,UI,89.0,83.0,93.0,91.0,92.0,83.0,96.0,86.58409090909092,86.37065637065638,85.4122103814644
662,IPA,SMA,Sastra Daerah Untuk Sastra Jawa,UI,82.0,80.0,83.0,80.0,79.0,80.0,85.84202268220189,86.58409090909092,86.37065637065638,78.0
663,IPA,SMA,Kimia,UI,97.0,85.0,89.0,88.0,93.0,88.0,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
664,IPA,SMA,Kesehatan Masyarakat,UI,85.0,86.0,89.0,88.0,88.0,88.0,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
665,IPA,SMA,Fisika,UI,92.0,86.0,87.0,93.0,92.0,90.0,85.84202268220189,85.15045454545455,86.37065637065638,83.0
666,IPS,SMA,Sastra Belanda,UI,81.0,84.0,83.0,85.45867269984917,85.232,84.77415384615384,83.0,87.0,86.0,82.0
667,IPS,SMA,Filsafat,UI,88.0,86.0,76.0,85.45867269984917,85.232,84.77415384615384,85.0,86.0,87.0,81.0
668,IPS,SMA,Sosiologi,UI,87.0,88.0,83.0,85.45867269984917,85.232,84.0644923076923,88.0,87.0,80.0,87.0
669,IPA,SMA,Geologi,UI,89.0,90.0,90.0,90.0,91.0,90.0,84.70521360932113,84.15045454545455,85.02239382239382,85.0
670,IPA,SMA,Kimia,UI,89.0,84.0,88.0,85.0,88.0,87.0,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
671,IPS,SMA,Sastra Belanda,UI,77.0,89.0,78.0,85.45867269984917,85.232,84.77415384615384,83.0,80.0,81.0,78.0
672,IPS,SMA,Sastra Inggris,UI,79.0,89.0,85.0,85.45867269984917,85.232,84.77415384615384,89.0,85.0,91.0,87.0
673,IPA,SMA,Geografi,UI,84.0,81.0,87.0,81.0,82.0,89.0,83.70521360932113,86.58409090909092,86.37065637065638,85.4122103814644
674,IPS,SMA,Sastra Arab,UI,81.0,87.0,87.0,85.45867269984917,85.232,84.77415384615384,80.0,79.0,78.0,84.0
675,IPA,SMA,Geografi,UI,84.0,77.0,82.0,79.0,81.0,80.0,82.70521360932113,87.15045454545456,84.02239382239382,80.0
676,IPA,SMA,Statistika,UI,95.0,85.0,85.0,91.0,90.0,90.0,87.0,86.58409090909092,87.02239382239382,87.0
677,IPA,SMA,Kimia,UI,86.0,82.0,90.0,90.0,91.0,85.0,88.2736181457615,86.58409090909092,86.37065637065638,85.4122103814644
678,IPA,SMA,Statistika,UI,87.0,78.0,85.0,84.0,83.0,82.0,85.0,86.58409090909092,86.37065637065638,85.0
679,IPA,SMA,Kedokteran Gigi,UI,94.0,89.0,87.0,87.0,87.0,86.0,84.56840453644038,86.58409090909092,86.37065637065638,90.0
680,IPS,SMA,Sastra Jepang,UI,77.0,80.0,83.0,85.45867269984917,85.232,84.77415384615384,85.0,86.0,84.0,80.0
681,IPS,SMA,Sastra Indonesia,UI,88.0,80.0,91.0,85.45867269984917,85.232,84.77415384615384,86.0,85.0,86.0,82.0
682,IPA,SMA,Matematika,UI,90.0,86.0,85.0,88.0,84.0,86.0,85.70521360932113,86.58409090909092,86.37065637065638,88.0
683,IPA,SMA,Teknik Industri,UI,96.0,93.0,90.0,93.0,91.0,91.0,85.84202268220189,86.58409090909092,86.37065637065638,98.0
684,IPS,SMA,Ilmu Administrasi Niaga,UI,87.0,86.0,84.0,85.45867269984917,85.232,84.77415384615384,83.0,85.0,85.0,80.0
685,IPS,SMA,Sastra Jerman,UI,88.0,86.0,92.0,85.45867269984917,85.232,84.77415384615384,91.0,86.0,90.0,95.0
686,IPA,SMA,Kesehatan Masyarakat,UI,84.0,86.0,87.0,85.0,85.0,88.0,84.70521360932113,87.0,86.37065637065638,85.0
687,IPA,SMA,Kimia ,UI,90.0,86.0,82.0,86.0,86.0,86.0,85.70521360932113,86.58409090909092,86.37065637065638,86.0
688,IPA,SMA,Geografi,UI,79.0,80.0,82.0,77.0,81.0,82.0,85.84202268220189,86.58409090909092,86.37065637065638,85.4122103814644
689,IPA,SMA,Kesehatan Masyarakat,UI,88.0,86.0,85.0,82.0,90.0,85.0,82.70521360932113,86.58409090909092,86.37065637065638,85.0
690,IPA,SMA,Kimia,UI,85.0,85.0,91.0,90.0,89.0,88.0,92.0,86.58409090909092,86.37065637065638,85.4122103814644
691,IPA,SMA,Geologi,UI,82.0,80.0,84.0,83.0,82.0,82.0,85.84202268220189,86.58409090909092,86.37065637065638,83.0
692,IPA,SMA,Kimia,UI,91.0,85.0,87.0,91.0,91.0,86.0,84.70521360932113,86.58409090909092,86.37065637065638,85.0
693,IPA,SMA,Geografi,UI,84.0,87.0,87.0,97.0,88.0,86.0,82.0,86.58409090909092,86.37065637065638,82.0
